event_id,source,title,summary,url,published_at,ingested_at,category,language,location,author,entities,sentiment,relevance_score
evt_000576,BBC,ESPN wins chip as season starts,Short abstract 576,https://media.org/article/187909,2025-09-01 09:48:37.732433+00:00,2025-09-01 21:02:37.732433+00:00,world,en,BR,Staff Writer,"[""ai"", ""economy""]",-0.108822139438981,0.516608822462844
evt_000577,ESPN,Bloomberg announces chip amid growth,Short abstract 577,https://example.com/article/491244,2025-08-30 18:18:37.732433+00:00,2025-08-31 03:23:37.732433+00:00,entertainment,,,,"{""key"": ""value""}",-0.17326368881943102,0.33946072908242203
evt_000578,Bloomberg,ESPN wins device amid growth,Short abstract 578,https://news.com/article/492960,2025-09-01 23:42:37.732433+00:00,2025-09-02 08:38:37.732433+00:00,politics,,CA,Staff Writer,"{""key"": ""value""}",0.030872677004187003,0.516815636844665
evt_000579,The Verge,CNN announces team in partnership,Short abstract 579,https://publisher.io/article/904659,2025-08-31 09:09:37.732433+00:00,2025-08-31 09:51:37.732433+00:00,entertainment,fr,CA,Staff Writer,"{""key"": ""value""}",,0.5141735805166461
evt_000580,BBC,ESPN files chip after review,Short abstract 580,https://publisher.io/article/420323,2025-09-01 20:11:37.732433+00:00,2025-09-02 06:31:37.732433+00:00,sports,en,AU,Staff Writer,"{""key"": ""value""}",-0.322784969306015,0.084049348110072
evt_000581,AP News,NYTimes secures government following earnings,Short abstract 581,https://example.com/article/540741,2025-08-30 22:41:37.732433+00:00,2025-08-31 08:15:37.732433+00:00,technology,fr,,Staff Writer,"[""ai"", ""economy""]",-0.234939241710536,0.654934094927593
evt_000582,TechCrunch,Al Jazeera launches economy as season starts,Short abstract 582,https://example.com/article/240734,2025-08-31 19:44:37.732433+00:00,2025-08-31 21:55:37.732433+00:00,technology,en,,Staff Writer,"{""key"": ""value""}",0.46890834217536304,0.18616469012518502
evt_000583,NYTimes,TechCrunch files startup amid growth,Short abstract 583,https://site.net/article/999608,2025-09-01 18:32:37.732433+00:00,2025-09-02 03:11:37.732433+00:00,politics,en,BR,Staff Writer,"{""key"": ""value""}",0.062638908685024,0.381317496040943
evt_000584,ESPN,BBC debuts vaccine in new study,Short abstract 584,https://site.net/article/702953,2025-09-02 06:09:37.732433+00:00,2025-09-02 13:38:37.732433+00:00,entertainment,en,US,Staff Writer,"[""ai"", ""economy""]",,0.161358132769148
evt_000585,Reuters,AP News wins government in new study,Short abstract 585,https://site.net/article/980555,2025-08-30 16:08:37.732433+00:00,2025-08-30 17:24:37.732433+00:00,economy,fr,BR,,"{""key"": ""value""}",,0.39790239054883103
evt_000586,CNN,Reuters launches scientist following earnings,Short abstract 586,https://publisher.io/article/983112,2025-08-31 08:05:37.732433+00:00,2025-08-31 19:39:37.732433+00:00,technology,en,US,,"{""key"": ""value""}",-0.333093905525836,0.20517222311840203
evt_000587,TechCrunch,Al Jazeera launches economy citing demand,Short abstract 587,https://publisher.io/article/216041,2025-09-01 22:23:37.732433+00:00,2025-09-02 09:11:37.732433+00:00,finance,en,BR,Staff Writer,"{""key"": ""value""}",-0.314432277352996,0.314010410952657
evt_000588,AP News,NYTimes secures government citing demand,Short abstract 588,https://example.com/article/652651,2025-09-02 00:57:37.732433+00:00,2025-09-02 10:25:37.732433+00:00,finance,es,IN,Staff Writer,"{""key"": ""value""}",0.140629918828723,0.48900196145781405
evt_000589,CNN,Bloomberg expands economy as season starts,Short abstract 589,https://site.net/article/416836,2025-09-01 14:16:37.732433+00:00,2025-09-01 15:10:37.732433+00:00,politics,en,FR,Staff Writer,"{""key"": ""value""}",-0.30396888072231104,0.516287714562475
evt_000590,ESPN,Reuters reports government citing demand,Short abstract 590,https://media.org/article/274057,2025-08-31 02:19:37.732433+00:00,2025-08-31 11:49:37.732433+00:00,sports,en,GB,Staff Writer,"{""key"": ""value""}",0.250654293618336,0.22390662675285603
evt_000591,NYTimes,Bloomberg wins chip citing demand,Short abstract 591,https://site.net/article/685849,2025-09-02 04:13:37.732433+00:00,2025-09-02 04:15:37.732433+00:00,sports,fr,GB,Staff Writer,"[""ai"", ""economy""]",0.47128723255562904,0.22242332770646503
evt_000592,Al Jazeera,BBC expands economy after review,Short abstract 592,https://example.com/article/837921,2025-09-02 03:55:37.732433+00:00,2025-09-02 10:23:37.732433+00:00,technology,en,GB,Staff Writer,"{""key"": ""value""}",0.012944120516840001,0.647854005993282
evt_000593,Reuters,NYTimes investigates policy in new study,Short abstract 593,https://media.org/article/597282,2025-08-31 03:58:37.732433+00:00,2025-08-31 15:30:37.732433+00:00,business,fr,IN,Staff Writer,"[""ai"", ""economy""]",-0.59380991174187,0.12818989060271402
evt_000594,Bloomberg,NYTimes launches startup after review,Short abstract 594,https://example.com/article/269245,2025-09-01 19:46:37.732433+00:00,2025-09-01 23:32:37.732433+00:00,sports,,US,Staff Writer,"{""key"": ""value""}",,0.303285468777904
evt_000595,ESPN,AP News secures economy in partnership,Short abstract 595,https://site.net/article/168041,2025-08-31 23:41:37.732433+00:00,2025-09-01 06:11:37.732433+00:00,,en,,Staff Writer,"{""key"": ""value""}",-0.794510055756184,0.163805239375261
evt_000596,Reuters,Bloomberg announces government in new study,Short abstract 596,https://media.org/article/191691,2025-09-02 00:32:37.732433+00:00,2025-09-02 09:44:37.732433+00:00,world,,,Staff Writer,"[""ai"", ""economy""]",-0.261696386668235,0.224682420930003
evt_000597,CNN,The Verge launches startup as season starts,Short abstract 597,https://media.org/article/849461,2025-08-31 12:09:37.732433+00:00,2025-08-31 21:46:37.732433+00:00,business,,US,Staff Writer,"{""key"": ""value""}",0.24227330504458003,0.48192821997732604
evt_000598,The Verge,ESPN reports startup after review,Short abstract 598,https://publisher.io/article/481232,2025-09-02 06:14:37.732433+00:00,2025-09-02 06:30:37.732433+00:00,technology,en,CA,Staff Writer,"[""ai"", ""economy""]",-0.38345200950616304,0.07551803435972401
evt_000599,The Verge,NYTimes files AI model following earnings,Short abstract 599,https://site.net/article/237038,2025-09-02 01:01:37.732433+00:00,2025-09-02 07:32:37.732433+00:00,entertainment,,GB,,"[""ai"", ""economy""]",-0.07028847439444101,0.17638967271191702
evt_000600,NYTimes,CNN secures device in partnership,Short abstract 600,https://media.org/article/701095,2025-09-02 05:55:37.732433+00:00,2025-09-02 17:11:37.732433+00:00,technology,es,,Staff Writer,"{""key"": ""value""}",,0.444259789811737
evt_000601,The Verge,ESPN wins government as season starts,Short abstract 601,https://example.com/article/634846,2025-08-31 00:13:37.732433+00:00,2025-08-31 06:47:37.732433+00:00,business,fr,IN,Staff Writer,"{""key"": ""value""}",0.6451084790458851,0.512275143117859
evt_000602,Reuters,AP News investigates team following earnings,Short abstract 602,https://example.com/article/412677,2025-08-31 07:28:37.732433+00:00,2025-08-31 11:41:37.732433+00:00,world,fr,FR,,"{""key"": ""value""}",0.7193570695165711,0.164872458027883
evt_000603,NYTimes,Bloomberg launches policy amid growth,Short abstract 603,,2025-08-31 08:23:37.732433+00:00,2025-08-31 14:51:37.732433+00:00,entertainment,en,GB,Staff Writer,"[""ai"", ""economy""]",-0.16367771156253302,0.24767110045103402
evt_000604,Bloomberg,NYTimes announces market in partnership,Short abstract 604,https://news.com/article/824194,2025-08-30 16:05:37.732433+00:00,2025-08-31 00:55:37.732433+00:00,politics,,AU,Staff Writer,"{""key"": ""value""}",0.630388136334009,0.54321959115189
evt_000605,ESPN,AP News launches economy amid growth,Short abstract 605,https://news.com/article/379083,2025-08-31 07:10:37.732433+00:00,2025-08-31 07:18:37.732433+00:00,,es,IN,Staff Writer,"[""ai"", ""economy""]",0.22076883765971203,0.35193246100942704
evt_000606,Al Jazeera,NYTimes debuts economy in new study,Short abstract 606,https://media.org/article/788782,2025-08-31 22:58:37.732433+00:00,2025-09-01 05:34:37.732433+00:00,science,,GB,Staff Writer,"[""ai"", ""economy""]",,0.247471334700632
evt_000607,Bloomberg,Bloomberg announces policy following earnings,Short abstract 607,https://publisher.io/article/737495,2025-08-30 22:52:37.732433+00:00,2025-08-31 09:58:37.732433+00:00,science,,BR,Staff Writer,"[""ai"", ""economy""]",0.35811603972882206,0.534877690105246
evt_000608,AP News,NYTimes launches scientist after review,Short abstract 608,https://example.com/article/991427,2025-08-31 07:28:37.732433+00:00,2025-08-31 09:45:37.732433+00:00,politics,fr,DE,,"{""key"": ""value""}",0.108866998566174,0.340505352597819
evt_000609,Reuters,Al Jazeera investigates vaccine in new study,Short abstract 609,https://news.com/article/962938,2025-09-02 06:52:37.732433+00:00,2025-09-02 08:05:37.732433+00:00,business,fr,DE,,"{""key"": ""value""}",0.048483474125265005,0.176324073857377
evt_000610,Reuters,Al Jazeera secures scientist as season starts,Short abstract 610,https://example.com/article/959880,2025-09-02 01:51:37.732433+00:00,2025-09-02 12:47:37.732433+00:00,science,en,BR,Staff Writer,"[""ai"", ""economy""]",-0.12082982210030001,0.40731155615560405
evt_000611,Reuters,Al Jazeera announces device as season starts,Short abstract 611,https://media.org/article/805077,2025-09-01 11:38:37.732433+00:00,2025-09-02 00:29:37.732433+00:00,health,en,FR,Staff Writer,"{""key"": ""value""}",0.07160952784075801,0.31842554850006205
evt_000612,NYTimes,CNN expands AI model following earnings,Short abstract 612,https://publisher.io/article/659000,2025-09-01 17:43:37.732433+00:00,2025-09-01 21:39:37.732433+00:00,entertainment,,AU,Staff Writer,"{""key"": ""value""}",0.687654295493855,0.15788405043299
evt_000613,BBC,CNN files economy as season starts,Short abstract 613,https://publisher.io/article/164499,2025-09-02 15:21:37.732433+00:00,2025-09-02 22:03:37.732433+00:00,health,fr,BR,,"[""ai"", ""economy""]",0.7644390345728981,0.535773805448868
evt_000614,TechCrunch,Bloomberg investigates government after review,Short abstract 614,https://media.org/article/586346,2025-09-02 10:03:37.732433+00:00,2025-09-02 14:10:37.732433+00:00,sports,es,CA,Staff Writer,"[""ai"", ""economy""]",0.32837464683966805,0.045266090212971004
evt_000615,TechCrunch,NYTimes announces government as season starts,Short abstract 615,https://publisher.io/article/535711,2025-08-31 23:36:37.732433+00:00,2025-09-01 10:16:37.732433+00:00,health,,DE,Staff Writer,"[""ai"", ""economy""]",-0.154666605048831,0.5593227209745211
evt_000616,Bloomberg,BBC launches market after review,Short abstract 616,https://news.com/article/797600,2025-08-31 12:48:37.732433+00:00,2025-08-31 19:37:37.732433+00:00,health,en,IN,,"[""ai"", ""economy""]",0.9708903476108951,0.206205836104623
,The Verge,Reuters reports team citing demand,Short abstract 617,https://site.net/article/253477,2025-09-01 11:31:37.732433+00:00,2025-09-01 15:14:37.732433+00:00,politics,es,US,Staff Writer,"{""key"": ""value""}",-0.23456947179216203,0.145555572993215
evt_000618,BBC,Al Jazeera expands chip amid growth,Short abstract 618,https://news.com/article/883482,2025-09-01 02:51:37.732433+00:00,2025-09-01 07:31:37.732433+00:00,world,es,IN,Staff Writer,"{""key"": ""value""}",-0.18976859878110702,0.111200772386376
evt_000619,CNN,BBC launches policy citing demand,Short abstract 619,https://example.com/article/267184,2025-09-02 09:52:37.732433+00:00,2025-09-02 16:38:37.732433+00:00,business,en,GB,Staff Writer,"[""ai"", ""economy""]",,0.339914216547312
evt_000620,Bloomberg,Reuters launches policy in new study,Short abstract 620,https://publisher.io/article/872227,2025-09-02 02:52:37.732433+00:00,2025-09-02 12:52:37.732433+00:00,world,en,FR,Staff Writer,"{""key"": ""value""}",-0.641081984179505,0.43880176450599
evt_000621,Al Jazeera,ESPN investigates startup in partnership,Short abstract 621,https://example.com/article/306867,2025-09-02 01:37:37.732433+00:00,2025-09-02 02:23:37.732433+00:00,entertainment,en,BR,Staff Writer,"[""ai"", ""economy""]",,0.29289595107605904
evt_000622,Bloomberg,NYTimes wins chip following earnings,Short abstract 622,https://publisher.io/article/579966,2025-09-02 14:36:37.732433+00:00,2025-09-03 02:27:37.732433+00:00,world,en,US,Staff Writer,"{""key"": ""value""}",,0.329341952908904
evt_000623,The Verge,CNN secures scientist in partnership,Short abstract 623,https://example.com/article/640822,2025-09-01 13:25:37.732433+00:00,2025-09-01 23:50:37.732433+00:00,sports,es,GB,,"{""key"": ""value""}",0.297219504758787,0.40541606592597
evt_000624,AP News,Bloomberg announces market in new study,Short abstract 624,https://media.org/article/795454,2025-09-01 17:48:37.732433+00:00,2025-09-02 03:26:37.732433+00:00,technology,fr,IN,,"{""key"": ""value""}",0.5473807550962141,0.324746728367083
evt_000625,Al Jazeera,The Verge secures team as season starts,Short abstract 625,https://example.com/article/412869,2025-09-01 23:34:37.732433+00:00,2025-09-02 11:39:37.732433+00:00,world,en,US,,"{""key"": ""value""}",-0.052667753611646,0.12277806176769102
evt_000626,AP News,NYTimes expands policy as season starts,Short abstract 626,https://publisher.io/article/459147,2025-09-02 06:28:37.732433+00:00,2025-09-02 11:14:37.732433+00:00,finance,en,IN,Staff Writer,"[""ai"", ""economy""]",0.022553080126011003,0.271446881410354
evt_000627,BBC,TechCrunch debuts chip in partnership,Short abstract 627,,2025-09-01 21:01:37.732433+00:00,2025-09-02 01:00:37.732433+00:00,science,en,US,Staff Writer,"[""ai"", ""economy""]",0.891352920002423,0.257918834131864
evt_000628,NYTimes,CNN launches economy amid growth,Short abstract 628,https://news.com/article/524443,2025-09-01 16:39:37.732433+00:00,2025-09-01 19:15:37.732433+00:00,politics,en,BR,,"[""ai"", ""economy""]",0.9852312843628551,0.139011867242714
evt_000629,NYTimes,NYTimes launches device amid growth,Short abstract 629,https://publisher.io/article/475339,2025-09-02 09:08:37.732433+00:00,2025-09-02 09:13:37.732433+00:00,,,US,Staff Writer,"{""key"": ""value""}",,0.39556605697275904
evt_000630,Al Jazeera,TechCrunch announces device after review,Short abstract 630,https://site.net/article/958104,2025-08-31 08:27:37.732433+00:00,2025-08-31 15:02:37.732433+00:00,finance,fr,CA,,"[""ai"", ""economy""]",0.010022948023393001,0.08679442080116401
evt_000631,Al Jazeera,CNN launches AI model after review,Short abstract 631,https://media.org/article/469206,2025-08-31 15:43:37.732433+00:00,2025-09-01 01:29:37.732433+00:00,,es,GB,Staff Writer,"[""ai"", ""economy""]",0.8489527840001181,0.321315699000772
evt_000632,AP News,Al Jazeera secures market amid growth,Short abstract 632,https://media.org/article/914256,2025-09-02 04:40:37.732433+00:00,2025-09-02 08:19:37.732433+00:00,world,en,US,Staff Writer,"[""ai"", ""economy""]",-0.9835771607045731,0.040492922400586
evt_000633,Bloomberg,CNN investigates startup in partnership,Short abstract 633,https://site.net/article/538616,2025-08-30 20:03:37.732433+00:00,2025-08-31 00:14:37.732433+00:00,health,fr,GB,Staff Writer,"[""ai"", ""economy""]",-0.07460908683266501,0.38145917191969403
evt_000634,ESPN,Al Jazeera secures vaccine after review,Short abstract 634,,2025-09-01 16:47:37.732433+00:00,2025-09-02 05:17:37.732433+00:00,,,AU,,"{""key"": ""value""}",,0.264504626738511
evt_000635,NYTimes,Bloomberg debuts economy after review,Short abstract 635,https://publisher.io/article/476172,2025-08-31 20:30:37.732433+00:00,2025-09-01 01:17:37.732433+00:00,sports,en,DE,,"[""ai"", ""economy""]",0.537750332209275,0.304083844409875
evt_000636,Al Jazeera,ESPN launches policy after review,Short abstract 636,https://site.net/article/849363,2025-08-31 18:37:37.732433+00:00,2025-08-31 20:02:37.732433+00:00,technology,en,DE,Staff Writer,"[""ai"", ""economy""]",-0.512740337106823,0.351643004948383
evt_000637,Reuters,NYTimes expands policy following earnings,Short abstract 637,https://media.org/article/111658,2025-09-01 10:09:37.732433+00:00,2025-09-01 11:24:37.732433+00:00,technology,,FR,Staff Writer,"{""key"": ""value""}",,0.270591918997698
evt_000638,Bloomberg,ESPN reveals vaccine in partnership,Short abstract 638,https://site.net/article/335700,2025-08-31 20:02:37.732433+00:00,2025-09-01 07:13:37.732433+00:00,politics,en,BR,Staff Writer,"[""ai"", ""economy""]",,0.13729498773573
evt_000639,Bloomberg,NYTimes expands startup in new study,Short abstract 639,https://example.com/article/557181,2025-08-31 12:11:37.732433+00:00,2025-08-31 17:15:37.732433+00:00,sports,,BR,Staff Writer,"{""key"": ""value""}",-0.20248617492661503,0.444414782269264
evt_000640,Bloomberg,Reuters reports policy citing demand,Short abstract 640,https://media.org/article/207164,2025-09-01 04:57:37.732433+00:00,2025-09-01 15:17:37.732433+00:00,sports,es,AU,,"{""key"": ""value""}",-0.251052252752757,0.32531289002969804
